,weight,stratum,psu,qn8,domain
3705,0.255,103,130510,1.0,domain2
3706,0.4479,103,130510,1.0,domain2
3707,1.022,103,130510,1.0,domain2
3708,0.4479,103,130510,,domain2
3709,0.4479,103,130510,,domain2
3710,0.4479,103,130510,1.0,domain2
3711,1.022,103,130510,,domain2
3712,0.59,103,130510,,domain2
3713,1.022,103,130510,,domain2
3714,0.7384,103,130510,1.0,domain2
3715,0.7996,103,130510,,domain2
3716,0.6146,103,130510,,domain2
3717,0.6146,103,130510,,domain2
3718,0.6146,103,130510,1.0,domain2
3719,0.7996,103,130510,,domain2
3720,1.022,103,130510,,domain2
3721,2.9949,103,130510,1.0,domain2
3722,4.4368,103,130510,,domain2
3723,0.4496,103,130510,1.0,domain2
3724,1.022,103,130510,,domain2
3725,0.5166,103,130510,,domain2
3726,4.4368,103,130510,1.0,domain2
3727,0.4479,103,130510,,domain2
3728,0.3593,103,130510,,domain2
3729,0.4479,103,130510,,domain2
3730,0.7996,103,130510,1.0,domain2
3731,0.59,103,130510,,domain2
3732,0.59,103,130510,,domain2
3733,0.2246,103,130510,1.0,domain2
3734,0.6146,103,130510,1.0,domain2
3735,0.6146,103,130510,1.0,domain2
3736,0.59,103,130510,,domain2
3737,0.6146,103,130510,,domain2
3738,0.6146,103,130510,1.0,domain2
3739,0.7996,103,130510,,domain2
3740,0.4067,103,130510,1.0,domain2
3741,0.6146,103,130510,,domain2
3742,0.6146,103,130510,1.0,domain2
3743,0.7996,103,130510,,domain2
3744,0.7538,103,130510,,domain2
3745,0.6146,103,130510,1.0,domain2
3746,0.6146,103,130510,1.0,domain2
3747,0.6146,103,130510,1.0,domain2
3748,0.4067,103,130510,1.0,domain2
3749,4.4368,103,130510,1.0,domain2
3750,0.7538,103,130510,,domain2
3751,1.022,103,130510,,domain2
3752,0.7538,103,130510,1.0,domain2
3753,1.022,103,130510,1.0,domain2
3754,0.7538,103,130510,1.0,domain2
3755,0.7538,103,130510,,domain2
3756,0.7538,103,130510,,domain2
3757,0.59,103,130510,,domain2
3758,1.022,103,130510,,domain2
3759,4.4368,103,130510,1.0,domain2
3760,0.7996,103,130510,,domain2
3761,0.6146,103,130510,1.0,domain2
3762,0.7996,103,130510,,domain2
3763,0.4479,103,130510,1.0,domain2
3764,0.7996,103,130510,,domain2
3765,0.6146,103,130510,,domain2
3766,0.7538,103,130510,,domain2
3767,0.7538,103,130510,2.0,domain2
3768,0.5514,103,130510,,domain2
3769,0.59,103,130510,1.0,domain2
3770,0.59,103,130510,1.0,domain2
3771,0.59,103,130510,1.0,domain2
3772,0.4479,103,130510,,domain2
3773,1.022,103,130510,1.0,domain2
3774,0.4479,103,130510,,domain2
3775,0.4479,103,130510,1.0,domain2
3776,4.2652,103,130510,1.0,domain2
3777,4.2652,103,130510,,domain2
3778,1.022,103,130510,1.0,domain2
3779,1.022,103,130510,1.0,domain2
3780,4.4368,103,130510,1.0,domain2
3781,0.7538,103,130510,1.0,domain2
3782,0.7996,103,130510,,domain2
3783,0.7996,103,130510,1.0,domain2
3784,0.2191,103,130510,1.0,domain2
3785,0.6146,103,130510,1.0,domain2
3786,0.7996,103,130510,,domain2
3787,0.6146,103,130510,1.0,domain2
3788,0.7996,103,130510,,domain2
3789,0.7996,103,130510,1.0,domain2
3790,0.59,103,130510,1.0,domain2
3791,0.59,103,130510,,domain2
3792,0.4479,103,130510,,domain2
3793,0.4479,103,130510,,domain2
3794,0.4479,103,130510,,domain2
3795,0.4479,103,130510,1.0,domain2
3796,0.4479,103,130510,,domain2
3797,0.4479,103,130510,1.0,domain2
3798,0.3593,103,130510,1.0,domain2
3799,0.59,103,130510,1.0,domain2
3800,0.59,103,130510,,domain2
3801,0.4479,103,130510,,domain2
3802,0.7996,103,130510,,domain2
3803,0.7996,103,130510,,domain2
3804,0.7996,103,130510,,domain2
3805,0.4479,103,130510,1.0,domain2
3806,0.255,103,130510,,domain2
3807,0.3413,103,130510,1.0,domain2
3808,0.6279,202,160270,,domain2
3809,2.832,202,160270,1.0,domain2
3810,2.832,202,160270,1.0,domain2
3811,1.1337,202,160270,1.0,domain2
3812,1.1337,202,160270,,domain2
3813,2.7225,202,160270,1.0,domain2
3814,2.832,202,160270,2.0,domain2
3815,2.832,202,160270,1.0,domain2
3816,0.6735,202,160270,1.0,domain2
3817,1.1337,202,160270,,domain2
3818,0.8403,202,160270,1.0,domain2
3819,2.7225,202,160270,,domain2
3820,0.6279,202,160270,,domain2
3821,1.1253,202,160270,1.0,domain2
3822,2.4646,202,160270,1.0,domain2
3823,1.1253,202,160270,,domain2
3824,0.6279,202,160270,,domain2
3825,0.6279,202,160270,1.0,domain2
3826,1.1253,202,160270,,domain2
3827,1.1253,202,160270,,domain2
3828,2.7225,202,160270,,domain2
3829,2.7225,202,160270,1.0,domain2
3830,0.8403,202,160270,,domain2
3831,1.1253,202,160270,1.0,domain2
3832,0.6279,202,160270,1.0,domain2
3833,0.6279,202,160270,,domain2
3834,0.6279,202,160270,1.0,domain2
3835,0.6279,202,160270,1.0,domain2
3836,1.1253,202,160270,1.0,domain2
3837,0.6279,202,160270,1.0,domain2
3838,0.6279,202,160270,1.0,domain2
3839,0.8403,202,160270,,domain2
3840,0.6279,202,160270,2.0,domain2
3841,0.6279,202,160270,,domain2
3842,1.1253,202,160270,1.0,domain2
3843,0.4689,202,160270,,domain2
3844,0.4689,202,160270,,domain2
3845,2.485,202,160270,,domain2
3846,2.7225,202,160270,1.0,domain2
3847,1.5101,202,160270,2.0,domain2
3848,0.9016,202,160270,,domain2
3849,2.3693,202,160270,,domain2
3850,2.832,202,160270,1.0,domain2
3851,2.832,202,160270,1.0,domain2
3852,2.6485,202,160270,,domain2
3853,2.832,202,160270,1.0,domain2
3854,2.832,202,160270,1.0,domain2
3855,2.3693,202,160270,,domain2
3856,2.7225,202,160270,1.0,domain2
3857,0.6279,202,160270,,domain2
3858,0.6279,202,160270,1.0,domain2
3859,0.9016,202,160270,1.0,domain2
3860,1.1337,202,160270,1.0,domain2
3861,1.1337,202,160270,1.0,domain2
3862,1.1253,202,160270,,domain2
3863,1.4879,202,160270,1.0,domain2
3864,0.9016,202,160270,,domain2
3865,0.6735,202,160270,1.0,domain2
3866,1.1337,202,160270,1.0,domain2
3867,1.1253,202,160270,1.0,domain2
3868,0.4689,202,160270,1.0,domain2
3869,2.832,202,160270,2.0,domain2
3870,2.3693,202,160270,1.0,domain2
3871,1.1337,202,160270,1.0,domain2
3872,2.0340000000000003,202,160270,,domain2
3873,0.9016,202,160270,1.0,domain2
3874,0.9016,202,160270,1.0,domain2
3875,0.847,202,160270,1.0,domain2
3876,0.6735,202,160270,2.0,domain2
3877,0.9016,202,160270,1.0,domain2
3878,0.9016,202,160270,1.0,domain2
3879,0.4689,202,160270,,domain2
3880,1.1337,202,160270,,domain2
3881,0.9016,202,160270,1.0,domain2
3882,0.6735,202,160270,,domain2
3883,1.1337,202,160270,2.0,domain2
3884,0.9016,202,160270,,domain2
3885,0.847,202,160270,,domain2
3886,0.6735,202,160270,1.0,domain2
3887,1.7309,201,170550,,domain2
3888,1.7309,201,170550,,domain2
3889,1.7309,201,170550,,domain2
3890,1.7859,201,170550,1.0,domain2
3891,2.0502,201,170550,1.0,domain2
3892,1.5622,201,170550,1.0,domain2
3893,1.5622,201,170550,,domain2
3894,1.5622,201,170550,,domain2
3895,1.8279,201,170550,1.0,domain2
3896,0.8786,201,170550,,domain2
3897,1.7309,201,170550,,domain2
3898,1.7309,201,170550,1.0,domain2
3899,2.4929,201,170550,1.0,domain2
3900,1.7812,201,170550,1.0,domain2
3901,1.7309,201,170550,,domain2
3902,1.7812,201,170550,1.0,domain2
3903,1.7812,201,170550,1.0,domain2
3904,1.7812,201,170550,,domain2
3905,1.7812,201,170550,1.0,domain2
3906,1.0747,201,170550,1.0,domain2
3907,1.5907,201,170550,1.0,domain2
3908,1.7812,201,170550,1.0,domain2
3909,1.7309,201,170550,1.0,domain2
3910,1.7812,201,170550,1.0,domain2
3911,1.7309,201,170550,1.0,domain2
3912,1.7812,201,170550,,domain2
3913,1.7812,201,170550,1.0,domain2
3914,1.7859,201,170550,,domain2
3915,1.5622,201,170550,,domain2
3916,1.5622,201,170550,,domain2
3917,1.5622,201,170550,,domain2
3918,1.7859,201,170550,,domain2
3919,1.5622,201,170550,,domain2
3920,2.0502,201,170550,1.0,domain2
3921,1.7859,201,170550,1.0,domain2
3922,1.7859,201,170550,,domain2
3923,1.966,201,170550,1.0,domain2
3924,1.5622,201,170550,1.0,domain2
3925,1.7859,201,170550,1.0,domain2
3926,1.966,201,170550,,domain2
3927,1.5622,201,170550,1.0,domain2
3928,1.5622,201,170550,1.0,domain2
3929,2.3437,201,170550,1.0,domain2
3930,1.7859,201,170550,,domain2
3931,1.966,201,170550,1.0,domain2
3932,1.7859,201,170550,1.0,domain2
3933,1.0747,201,170550,1.0,domain2
3934,1.0747,201,170550,,domain2
3935,0.5509,201,170550,,domain2
3936,0.5509,201,170550,,domain2
3937,1.966,201,170550,1.0,domain2
3938,1.966,201,170550,1.0,domain2
3939,1.966,201,170550,1.0,domain2
3940,1.966,201,170550,1.0,domain2
3941,1.0747,201,170550,1.0,domain2
3942,1.0747,201,170550,1.0,domain2
3943,0.8786,201,170550,1.0,domain2
3944,1.8279,201,170550,1.0,domain2
3945,1.8279,201,170550,1.0,domain2
3946,0.7646,201,170550,1.0,domain2
3947,0.8786,201,170550,1.0,domain2
3948,0.8786,201,170550,1.0,domain2
3949,1.5907,201,170550,,domain2
3950,1.0747,201,170550,,domain2
3951,1.0747,201,170550,,domain2
3952,1.0747,201,170550,1.0,domain2
3953,1.0747,201,170550,1.0,domain2
3954,0.8786,201,170550,1.0,domain2
3955,0.8786,201,170550,1.0,domain2
3956,1.8279,201,170550,1.0,domain2
3957,0.8786,201,170550,1.0,domain2
3958,0.8786,201,170550,,domain2
3959,1.8279,201,170550,1.0,domain2
3960,0.8786,201,170550,1.0,domain2
3961,0.8786,201,170550,,domain2
3962,1.0817,201,170550,1.0,domain2
3963,1.0817,201,170550,,domain2
3964,1.4427,201,170550,,domain2
3965,1.0817,201,170550,1.0,domain2
3966,1.1648,201,170550,,domain2
3967,0.4118,201,170550,,domain2
3968,0.4118,201,170550,1.0,domain2
3969,0.8248,201,170550,,domain2
3970,1.4427,201,170550,2.0,domain2
3971,1.7462,201,170550,1.0,domain2
3972,1.7462,201,170550,1.0,domain2
3973,1.5086,201,170550,,domain2
3974,1.0741,201,170550,,domain2
3975,1.0817,201,170550,,domain2
3976,2.0203,201,170550,,domain2
3977,1.7462,201,170550,1.0,domain2
3978,1.7462,201,170550,2.0,domain2
3979,1.0741,201,170550,,domain2
3980,1.0817,201,170550,,domain2
3981,1.0356,201,170550,1.0,domain2
3982,1.0817,201,170550,,domain2
3983,1.0817,201,170550,,domain2
3984,1.0741,201,170550,,domain2
3985,1.1648,201,170550,,domain2
3986,0.6825,201,170550,1.0,domain2
3987,0.6444,201,170550,1.0,domain2
3988,1.0741,201,170550,1.0,domain2
3989,0.7405,201,170550,1.0,domain2
3990,0.6825,201,170550,,domain2
3991,0.7405,201,170550,1.0,domain2
3992,0.6825,201,170550,1.0,domain2
3993,1.7462,201,170550,,domain2
3994,1.0741,201,170550,,domain2
3995,1.0817,201,170550,,domain2
3996,2.0203,201,170550,1.0,domain2
3997,1.0817,201,170550,1.0,domain2
3998,2.0203,201,170550,,domain2
3999,1.0817,201,170550,,domain2
4000,0.6825,201,170550,1.0,domain2
4001,1.0741,201,170550,,domain2
4002,0.6825,201,170550,1.0,domain2
4003,1.0817,201,170550,1.0,domain2
4004,1.0817,201,170550,,domain2
4005,0.6825,201,170550,1.0,domain2
4006,0.7405,201,170550,1.0,domain2
4007,0.7405,201,170550,1.0,domain2
4008,0.6825,201,170550,,domain2
4009,0.7405,201,170550,1.0,domain2
4010,0.6825,201,170550,1.0,domain2
4011,1.0741,201,170550,1.0,domain2
4012,1.1648,201,170550,1.0,domain2
4013,0.6825,201,170550,2.0,domain2
4014,0.7405,201,170550,1.0,domain2
4015,1.7462,201,170550,,domain2
4016,1.7462,201,170550,1.0,domain2
4017,0.7405,201,170550,1.0,domain2
4018,0.6825,201,170550,1.0,domain2
4019,0.6825,201,170550,,domain2
4020,1.0817,201,170550,,domain2
4021,0.594,201,170550,,domain2
4022,0.6825,201,170550,1.0,domain2
4023,0.7405,201,170550,,domain2
4024,0.7405,201,170550,1.0,domain2
4025,1.0741,201,170550,1.0,domain2
4026,0.7405,201,170550,1.0,domain2
4027,1.5139,201,170550,1.0,domain2
4028,0.6825,201,170550,1.0,domain2
4029,1.5032,201,170550,,domain2
4030,0.7405,201,170550,1.0,domain2
4031,0.7405,201,170550,1.0,domain2
4032,0.6825,201,170550,1.0,domain2
4033,0.6825,201,170550,,domain2
4034,1.0817,201,170550,1.0,domain2
4035,0.7405,201,170550,1.0,domain2
4036,0.6825,201,170550,1.0,domain2
4037,0.7405,201,170550,1.0,domain2
4038,0.7405,201,170550,1.0,domain2
4039,0.7405,201,170550,1.0,domain2
4040,1.0741,201,170550,1.0,domain2
4041,0.6825,201,170550,1.0,domain2
4042,0.6825,201,170550,,domain2
4043,1.1648,201,170550,1.0,domain2
4044,1.0817,201,170550,1.0,domain2
4045,1.1648,201,170550,1.0,domain2
4046,0.6825,201,170550,,domain2
4047,0.7405,201,170550,,domain2
4048,1.0741,201,170550,1.0,domain2
4049,1.0741,201,170550,1.0,domain2
4050,1.1648,201,170550,1.0,domain2
4051,1.1648,201,170550,1.0,domain2
4052,1.4427,201,170550,1.0,domain2
4053,2.0203,201,170550,,domain2
4054,1.1528,201,170550,,domain2
4055,0.7405,201,170550,1.0,domain2
4056,1.4427,201,170550,,domain2
4057,2.0203,201,170550,1.0,domain2
4058,1.0741,201,170550,1.0,domain2
4059,2.0203,201,170550,1.0,domain2
4060,1.0741,201,170550,1.0,domain2
4061,1.0741,201,170550,,domain2
4062,1.0741,201,170550,,domain2
4063,0.6825,201,170550,2.0,domain2
4064,1.1648,201,170550,,domain2
4065,1.4427,201,170550,1.0,domain2
4066,1.4427,201,170550,1.0,domain2
4067,1.1648,201,170550,,domain2
4068,1.1648,201,170550,1.0,domain2
4069,1.1648,201,170550,1.0,domain2
4070,1.4427,201,170550,,domain2
4071,1.9042,201,170550,1.0,domain2
4072,1.9042,201,170550,1.0,domain2
4073,1.9042,201,170550,1.0,domain2
4074,1.7495,201,170550,,domain2
4075,1.9009,201,170550,2.0,domain2
4076,1.9042,201,170550,1.0,domain2
4077,1.9009,201,170550,1.0,domain2
4078,1.7495,201,170550,,domain2
4079,1.7495,201,170550,1.0,domain2
4080,1.8314,201,170550,,domain2
4081,1.8314,201,170550,1.0,domain2
4082,1.9042,201,170550,1.0,domain2
4083,5.0008,201,170550,,domain2
4084,1.0154,201,170550,1.0,domain2
4085,4.9762,201,170550,1.0,domain2
4086,1.7495,201,170550,1.0,domain2
4087,1.9042,201,170550,,domain2
4088,1.9009,201,170550,1.0,domain2
4089,1.0154,201,170550,,domain2
4090,5.0008,201,170550,,domain2
4091,1.8314,201,170550,1.0,domain2
4092,1.9042,201,170550,,domain2
4093,1.1192,201,170550,,domain2
4094,1.8314,201,170550,1.0,domain2
4095,1.9009,201,170550,2.0,domain2
4096,1.9042,201,170550,1.0,domain2
4097,1.9042,201,170550,1.0,domain2
4098,1.9009,201,170550,,domain2
4099,1.9009,201,170550,1.0,domain2
4100,2.2534,201,170550,1.0,domain2
4101,2.2534,201,170550,1.0,domain2
4102,1.8314,201,170550,,domain2
4103,2.2534,201,170550,,domain2
4104,2.2534,201,170550,,domain2
4105,1.1192,201,170550,1.0,domain2
4106,1.8314,201,170550,,domain2
4107,1.9009,201,170550,,domain2
4108,1.7495,201,170550,1.0,domain2
4109,1.6571,201,170550,1.0,domain2
4110,1.9009,201,170550,,domain2
4111,1.1192,201,170550,1.0,domain2
4112,1.7495,201,170550,1.0,domain2
4113,4.9762,201,170550,,domain2
4114,1.8314,201,170550,1.0,domain2
4115,1.9042,201,170550,1.0,domain2
4116,1.1192,201,170550,,domain2
4117,1.7495,201,170550,1.0,domain2
4118,1.8314,201,170550,1.0,domain2
4119,1.7495,201,170550,1.0,domain2
4120,1.7495,201,170550,1.0,domain2
4121,1.7495,201,170550,1.0,domain2
4122,1.9009,201,170550,1.0,domain2
4123,1.9009,201,170550,,domain2
4124,2.2534,201,170550,1.0,domain2
4125,5.0008,201,170550,1.0,domain2
4126,1.1192,201,170550,1.0,domain2
4127,1.7495,201,170550,1.0,domain2
4128,1.1192,201,170550,1.0,domain2
4129,4.9762,201,170550,1.0,domain2
4130,1.9042,201,170550,1.0,domain2
4131,1.1192,201,170550,,domain2
4132,1.9042,201,170550,1.0,domain2
4133,1.9009,201,170550,1.0,domain2
4134,1.1192,201,170550,1.0,domain2
4135,1.7495,201,170550,1.0,domain2
4136,1.6571,201,170550,1.0,domain2
4137,1.9042,201,170550,2.0,domain2
4138,1.7495,201,170550,1.0,domain2
4139,1.7495,201,170550,1.0,domain2
4140,1.7495,201,170550,1.0,domain2
4141,1.1192,201,170550,1.0,domain2
4142,1.9042,201,170550,,domain2
4143,1.1192,201,170550,1.0,domain2
4144,1.9009,201,170550,1.0,domain2
4145,1.1192,201,170550,1.0,domain2
4146,1.9009,201,170550,1.0,domain2
4147,0.4291,201,170550,,domain2
4148,1.1257,201,170550,,domain2
4149,5.0008,201,170550,,domain2
4150,1.1192,201,170550,1.0,domain2
4151,2.2534,201,170550,1.0,domain2
4152,1.8314,201,170550,1.0,domain2
4153,4.3744,201,170550,1.0,domain2
4154,0.2788,211,171970,1.0,domain2
4155,0.2788,211,171970,1.0,domain2
4156,0.2788,211,171970,1.0,domain2
4157,0.3382,211,171970,1.0,domain2
4158,0.2788,211,171970,,domain2
4159,0.2788,211,171970,,domain2
4160,0.2788,211,171970,1.0,domain2
4161,0.2788,211,171970,1.0,domain2
4162,0.3382,211,171970,1.0,domain2
4163,0.2788,211,171970,,domain2
4164,0.4024,211,171970,1.0,domain2
4165,0.4024,211,171970,,domain2
4166,0.3382,211,171970,1.0,domain2
4167,0.2788,211,171970,1.0,domain2
4168,0.2788,211,171970,1.0,domain2
4169,0.2788,211,171970,1.0,domain2
4170,0.2788,211,171970,,domain2
4171,0.2788,211,171970,1.0,domain2
4172,0.3382,211,171970,1.0,domain2
4173,0.7625,211,171970,1.0,domain2
4174,0.4331,211,171970,1.0,domain2
4175,0.4024,211,171970,1.0,domain2
4176,0.4331,211,171970,1.0,domain2
4177,0.4331,211,171970,,domain2
4178,0.4024,211,171970,1.0,domain2
4179,0.4331,211,171970,1.0,domain2
4180,0.4331,211,171970,1.0,domain2
4181,0.4024,211,171970,1.0,domain2
4182,0.4024,211,171970,,domain2
4183,0.2788,211,171970,1.0,domain2
4184,0.3382,211,171970,,domain2
4185,0.2788,211,171970,,domain2
4186,0.2788,211,171970,,domain2
4187,0.4507,211,171970,1.0,domain2
4188,0.4507,211,171970,1.0,domain2
4189,0.551,211,171970,1.0,domain2
4190,0.4507,211,171970,1.0,domain2
4191,0.4507,211,171970,,domain2
4192,0.551,211,171970,1.0,domain2
4193,0.551,211,171970,1.0,domain2
4194,0.551,211,171970,1.0,domain2
4195,0.551,211,171970,1.0,domain2
4196,0.4507,211,171970,,domain2
4197,0.551,211,171970,1.0,domain2
4198,0.3058,211,171970,,domain2
4199,0.3382,211,171970,1.0,domain2
4200,0.4331,211,171970,1.0,domain2
4201,0.4024,211,171970,,domain2
4202,0.4331,211,171970,1.0,domain2
4203,0.4331,211,171970,1.0,domain2
4204,0.4331,211,171970,1.0,domain2
4205,0.4024,211,171970,1.0,domain2
4206,0.4331,211,171970,,domain2
4207,0.4331,211,171970,1.0,domain2
4208,0.201,211,171970,1.0,domain2
4209,0.4331,211,171970,1.0,domain2
4210,0.4024,211,171970,,domain2
4211,0.4331,211,171970,1.0,domain2
4212,0.4024,211,171970,1.0,domain2
4213,0.551,211,171970,1.0,domain2
4214,0.4507,211,171970,,domain2
4215,0.4507,211,171970,1.0,domain2
4216,0.551,211,171970,1.0,domain2
4217,0.551,211,171970,1.0,domain2
4218,0.2788,211,171970,,domain2
4219,0.3382,211,171970,1.0,domain2
4220,0.3382,211,171970,1.0,domain2
4221,0.2788,211,171970,,domain2
4222,0.3382,211,171970,1.0,domain2
4223,0.3382,211,171970,1.0,domain2
4224,0.3382,211,171970,1.0,domain2
4225,0.3382,211,171970,1.0,domain2
4226,0.2788,211,171970,1.0,domain2
4227,0.9709,101,171830,1.0,domain2
4228,0.6937,101,171830,1.0,domain2
4229,1.9875,101,171830,1.0,domain2
4230,1.4201,101,171830,1.0,domain2
4231,0.6937,101,171830,1.0,domain2
4232,0.5327,101,171830,,domain2
4233,1.733,101,171830,,domain2
4234,0.9241,101,171830,1.0,domain2
4235,2.0759,101,171830,1.0,domain2
4236,2.0759,101,171830,1.0,domain2
4237,1.733,101,171830,1.0,domain2
4238,1.733,101,171830,1.0,domain2
4239,2.0759,101,171830,1.0,domain2
4240,1.733,101,171830,1.0,domain2
4241,0.4717,101,171830,1.0,domain2
4242,0.6191,101,171830,1.0,domain2
4243,0.3524,101,171830,1.0,domain2
4244,0.4717,101,171830,1.0,domain2
4245,0.6409999999999999,101,171830,,domain2
4246,2.0759,101,171830,1.0,domain2
4247,1.5081,101,171830,,domain2
4248,1.4577,101,171830,1.0,domain2
4249,0.6273,101,171830,1.0,domain2
4250,0.9709,101,171830,1.0,domain2
4251,0.9709,101,171830,,domain2
4252,1.1883,101,171830,,domain2
4253,1.1883,101,171830,,domain2
4254,0.6191,101,171830,1.0,domain2
4255,0.377,101,171830,1.0,domain2
4256,0.6191,101,171830,,domain2
4257,0.9054,101,171830,,domain2
4258,0.6191,101,171830,1.0,domain2
4259,0.4717,101,171830,,domain2
4260,1.1883,101,171830,,domain2
4261,0.4717,101,171830,,domain2
4262,0.9054,101,171830,,domain2
4263,0.9709,101,171830,,domain2
4264,0.9709,101,171830,1.0,domain2
4265,0.9709,101,171830,,domain2
4266,0.9709,101,171830,,domain2
4267,1.4201,101,171830,1.0,domain2
4268,1.0906,101,171830,1.0,domain2
4269,0.6937,101,171830,1.0,domain2
4270,0.9709,101,171830,,domain2
4271,0.6409999999999999,101,171830,,domain2
4272,1.0076,101,171830,1.0,domain2
4273,0.6409999999999999,101,171830,1.0,domain2
4274,0.6409999999999999,101,171830,1.0,domain2
4275,1.9875,101,171830,1.0,domain2
4276,0.9709,101,171830,,domain2
4277,0.6937,101,171830,,domain2
4278,1.9875,101,171830,1.0,domain2
4279,1.4201,101,171830,1.0,domain2
4280,0.6937,101,171830,,domain2
4281,1.1883,101,171830,,domain2
4282,0.9054,101,171830,,domain2
4283,0.7524,101,171830,,domain2
4284,1.3945,101,171830,,domain2
4285,0.4717,101,171830,1.0,domain2
4286,0.6191,101,171830,1.0,domain2
4287,0.6409999999999999,101,171830,,domain2
4288,0.6409999999999999,101,171830,,domain2
4289,0.6409999999999999,101,171830,1.0,domain2
4290,1.0076,101,171830,1.0,domain2
4291,0.8871,101,171830,1.0,domain2
4292,0.7524,101,171830,,domain2
4293,0.4786,101,171830,1.0,domain2
4294,0.8871,101,171830,,domain2
4295,1.0076,101,171830,,domain2
4296,0.4786,101,171830,,domain2
4297,0.6409999999999999,101,171830,,domain2
4298,0.7524,101,171830,,domain2
4299,0.9054,101,171830,1.0,domain2
4300,1.1883,101,171830,,domain2
4301,2.0759,101,171830,,domain2
4302,1.733,101,171830,1.0,domain2
4303,1.2686,101,171830,,domain2
4304,2.0759,101,171830,1.0,domain2
4305,0.6191,101,171830,1.0,domain2
4306,0.4717,101,171830,1.0,domain2
4307,0.4717,101,171830,,domain2
4308,0.9054,101,171830,,domain2
4309,0.3524,101,171830,1.0,domain2
4310,0.2357,101,171830,1.0,domain2
4311,0.4717,101,171830,,domain2
4312,0.6191,101,171830,,domain2
4313,0.8493,101,171830,1.0,domain2
4314,0.8585,101,171830,,domain2
4315,0.8585,101,171830,2.0,domain2
4316,0.8585,101,171830,1.0,domain2
4317,0.8585,101,171830,,domain2
4318,0.8493,101,171830,1.0,domain2
4319,0.8493,101,171830,1.0,domain2
4320,0.8493,101,171830,1.0,domain2
4321,0.6342,101,171830,1.0,domain2
4322,0.8493,101,171830,1.0,domain2
4323,0.8585,101,171830,,domain2
4324,0.8585,101,171830,1.0,domain2
4325,0.8493,101,171830,1.0,domain2
4326,0.8585,101,171830,,domain2
4327,0.8585,101,171830,1.0,domain2
4328,1.639,101,171830,,domain2
